Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,2250.000000,2250.000000,2243.750000,360.000000,827.012573,8832
2000-01-04,2218.750000,2218.750000,2156.250000,345.000000,792.553955,640
2000-01-05,1812.500000,1875.000000,1812.500000,296.000000,679.988525,5376
2000-01-06,1875.000000,1968.750000,1875.000000,315.000000,723.636108,14592
2000-01-07,1987.500000,2093.750000,1987.500000,335.000000,769.581238,5888
2000-01-10,2187.500000,2187.500000,2184.379883,350.000000,804.040283,3840
2000-01-11,2225.000000,2225.000000,2187.500000,350.000000,804.040283,3456
2000-01-12,2125.000000,2125.000000,2062.560059,330.099213,758.322937,768
2000-01-13,2062.500000,2187.500000,2125.000000,340.000000,781.067566,2688
2000-01-14,2331.250000,2331.250000,2187.500000,360.000000,827.012573,2304
2000-01-17,2187.500000,2187.500000,2093.750000,336.000000,771.878784,2176
2000-01-18,2187.500000,2218.750000,2187.439941,349.990387,804.018188,42880
2000-01-19,2218.750000,2300.000000,2218.750000,368.000000,845.390991,10624
2000-01-20,2312.500000,2312.500000,2218.750000,365.000000,838.499146,4480
2000-01-21,2306.250000,2306.250000,2306.250000,369.000000,847.688232,128
2000-01-24,2306.250000,2306.250000,2281.250000,365.000000,838.499146,640
2000-01-25,2851.560059,2851.560059,2851.560059,456.249603,1048.122925,0
2000-01-26,2281.250000,2312.500000,2256.250000,370.000000,849.985474,3200
2000-01-27,2356.250000,2356.250000,2312.500000,370.000000,849.985474,1024
2000-01-28,2312.500000,2375.000000,2312.500000,370.000000,849.985474,0
2000-01-31,2375.000000,2375.000000,2375.000000,380.000000,872.958008,128
2000-02-01,2375.000000,2437.500000,2375.000000,390.000000,895.930481,256
2000-02-02,2500.000000,2500.000000,2437.500000,400.000000,918.903015,6272
2000-02-03,2500.000000,2500.000000,2500.000000,400.000000,918.903015,640
2000-02-04,2493.750000,2493.750000,2437.500000,395.000000,907.416687,3328
2000-02-07,2343.750000,2493.750000,2343.750000,375.000000,861.471558,0
2000-02-08,2468.750000,2468.750000,2468.750000,395.000000,907.416687,128
2000-02-09,2468.750000,2468.750000,2468.750000,395.000000,907.416687,256
2000-02-10,2437.500000,2437.500000,2437.500000,390.000000,895.930481,768
2000-02-11,2437.500000,2437.500000,2437.500000,390.000000,895.930481,768
2000-02-14,2375.000000,2375.000000,2375.000000,380.000000,872.958008,128
2000-02-15,2375.000000,2375.000000,2343.750000,375.000000,861.471558,896
2000-02-16,2375.000000,2375.000000,2375.000000,380.000000,872.958008,640
2000-02-17,2375.000000,2406.250000,2375.000000,385.000000,884.444153,1408
2000-02-18,2375.000000,2375.000000,2375.000000,380.000000,872.958008,512
2000-02-21,2375.000000,2562.500000,2375.000000,380.000000,872.958008,0
2000-02-22,2468.750000,2468.750000,2437.500000,390.000000,895.930481,2560
2000-02-23,2406.250000,2437.500000,2406.250000,390.000000,895.930481,2048
2000-02-24,2443.750000,2450.000000,2437.500000,390.000000,895.930481,2048
2000-02-25,2437.500000,2443.750000,2418.750000,387.000000,889.038574,5120
2000-02-28,2418.750000,2437.500000,2418.750000,390.000000,895.930481,1408
2000-02-29,2437.500000,2468.750000,2437.500000,395.000000,907.416687,256
2000-03-01,2437.500000,2462.500000,2437.500000,394.000000,905.119568,1792
2000-03-02,2437.500000,2437.500000,2437.500000,390.000000,895.930481,2304
2000-03-03,2437.500000,2437.500000,2437.500000,390.000000,895.930481,6144
2000-03-06,30468.800781,30468.800781,30468.800781,4875.007813,11199.151367,0
2000-03-07,30468.800781,30468.800781,30468.800781,4875.007813,11199.151367,0
2000-03-08,2437.500000,2437.500000,2437.500000,390.000000,895.930481,256
2000-03-09,2437.500000,2437.500000,2437.500000,390.000000,895.930481,4736
2000-03-10,2437.500000,2437.500000,2437.500000,390.000000,895.930481,4608
2000-03-13,30468.800781,30468.800781,30468.800781,4875.007813,11199.151367,0
2000-03-14,2406.250000,2406.250000,2381.250000,385.000000,884.444153,2560
2000-03-15,2381.250000,2381.250000,2381.250000,381.000000,875.254944,256
2000-03-16,2343.750000,2406.250000,2343.750000,375.000000,861.471558,0
2000-03-17,2374.939941,2374.939941,2374.939941,379.990387,872.935791,896
2000-03-20,2375.000000,2375.000000,2343.750000,375.000000,861.471558,3840
2000-03-21,2374.939941,2375.000000,2337.439941,373.990387,859.152466,11392
2000-03-22,2343.810059,2350.000000,2343.750000,376.000000,863.768982,5376
2000-03-23,2437.500000,2437.500000,2431.250000,389.000000,893.633301,2816
2000-03-24,2437.500000,2437.500000,2431.250000,390.000000,895.930481,7552
2000-03-27,2437.500000,2437.500000,2437.500000,390.000000,895.930481,5376
2000-03-28,2437.560059,2437.560059,2437.500000,390.000000,895.930481,2560
2000-03-29,2437.560059,2437.560059,2437.379883,389.980774,895.886353,512
2000-03-30,2468.750000,2468.750000,2456.250000,394.000000,905.119568,1920
2000-03-31,2375.000000,2462.500000,2375.000000,394.000000,905.119568,4096
2000-04-03,2436.879883,2456.250000,2436.879883,393.000000,902.822510,7424
2000-04-04,2471.879883,2471.879883,2406.250000,385.000000,884.444153,512
2000-04-05,2437.500000,2437.500000,2437.500000,390.000000,895.930481,6912
2000-04-06,2437.500000,2437.500000,2437.439941,390.000000,895.930481,2304
2000-04-07,2468.750000,2468.750000,2468.689941,394.990387,907.394775,1408
2000-04-10,2462.500000,2475.000000,2462.500000,394.990387,907.394775,8064
2000-04-11,2456.189941,2456.250000,2456.189941,393.000000,902.822510,4608
2000-04-12,2450.000000,2475.000000,2449.379883,396.000000,909.713867,6400
2000-04-13,2475.000000,2475.000000,2462.500000,394.000000,905.119568,3072
2000-04-14,2462.500000,2462.500000,2375.000000,385.000000,884.444153,25344
2000-04-17,2406.250000,2406.250000,2343.750000,385.000000,884.444153,11648
2000-04-18,2462.500000,2500.000000,2456.250000,395.000000,907.416687,36608
2000-04-19,2506.250000,2506.250000,2468.750000,397.000000,912.011414,9856
2000-04-20,2481.250000,2525.000000,2481.250000,402.000000,923.497559,28160
2000-04-21,31406.199219,31406.199219,31406.199219,5024.991699,11543.701172,0
2000-04-24,2512.500000,2687.500000,2512.500000,422.499207,970.589661,11264
2000-04-25,2187.500000,2293.750000,2187.500000,367.000000,843.093506,2304
