Date,Open,High,Low,Close,Adj Close,Volume
2005-02-18,93.750000,94.250000,92.900002,93.269997,72.303299,4265300
2005-02-22,92.669998,93.500000,92.230003,92.320000,71.566841,4825100
2005-02-23,92.290001,92.440002,91.550003,92.099998,71.396301,5622800
2005-02-24,91.980003,93.089996,91.849998,92.639999,71.814903,4153900
2005-02-25,92.349998,92.800003,92.290001,92.800003,71.938972,4078500
2005-02-28,92.529999,92.760002,92.410004,92.580002,71.768410,4949800
2005-03-01,92.639999,93.430000,92.589996,93.300003,72.326553,3819900
2005-03-02,92.750000,93.730003,92.750000,92.919998,72.031960,4467400
2005-03-03,93.150002,93.209999,92.199997,92.410004,71.636620,4037800
2005-03-04,92.940002,93.180000,92.360001,92.370003,71.605614,4754000
2005-03-07,92.349998,92.510002,91.589996,91.599998,71.008698,7046900
2005-03-08,91.699997,92.559998,91.699997,92.129997,71.419548,5087800
2005-03-09,92.019997,93.000000,92.010002,92.349998,71.590118,4511200
2005-03-10,92.349998,92.800003,92.089996,92.410004,71.636620,3422500
2005-03-11,92.250000,92.410004,91.199997,91.510002,70.938942,4494300
2005-03-14,91.500000,92.040001,91.500000,91.900002,71.241264,3935500
2005-03-15,92.000000,92.269997,91.199997,91.379997,70.838165,3663100
2005-03-16,90.739998,91.400002,90.250000,90.650002,70.272270,5065300
2005-03-17,90.489998,90.680000,89.699997,89.860001,69.659874,5562100
2005-03-18,89.860001,89.900002,89.089996,89.279999,69.210228,7541500
2005-03-21,89.419998,90.279999,89.269997,89.510002,69.388550,4402400
2005-03-22,89.610001,90.339996,89.260002,89.500000,69.380791,4452500
2005-03-23,89.970001,91.169998,89.820000,90.519997,70.171478,5472100
2005-03-24,90.800003,91.550003,90.699997,90.699997,70.311012,4577100
2005-03-28,90.709999,91.629997,90.620003,91.040001,70.574608,4088900
2005-03-29,90.739998,91.070000,90.180000,90.599998,70.233498,6070400
2005-03-30,90.320000,90.879997,90.320000,90.680000,70.295502,5253900
2005-03-31,90.459999,91.410004,90.220001,91.379997,70.838165,4418600
2005-04-01,91.489998,91.760002,90.040001,90.440002,70.109482,5721200
2005-04-04,90.080002,90.620003,89.769997,90.320000,70.016457,3737800
2005-04-05,90.230003,90.330002,89.260002,89.570000,69.435059,4568400
2005-04-06,89.050003,89.379997,88.709999,89.000000,68.993172,7836800
2005-04-07,89.000000,89.199997,88.099998,88.440002,68.559082,6355700
2005-04-08,88.279999,88.459999,87.500000,87.599998,67.907867,5179200
2005-04-11,87.349998,87.559998,86.089996,86.199997,66.822594,8296500
2005-04-12,85.900002,86.239998,85.169998,85.750000,66.473763,8429700
2005-04-13,85.760002,85.970001,84.239998,84.570000,65.559021,7090700
2005-04-14,84.510002,85.410004,83.470001,83.639999,64.838066,10421200
2005-04-15,79.000000,79.660004,76.330002,76.699997,59.458176,27906300
2005-04-18,77.150002,77.750000,76.139999,76.650002,59.419403,13255000
2005-04-19,76.980003,77.199997,75.250000,75.480003,58.512421,9259900
2005-04-20,75.480003,75.870003,71.849998,72.010002,55.822456,20366300
2005-04-21,73.000000,74.099998,72.800003,74.029999,57.388382,16224400
2005-04-22,74.230003,74.699997,73.260002,74.209999,57.527893,10984400
2005-04-25,75.099998,75.720001,74.050003,74.610001,57.838005,10219400
2005-04-26,74.680000,76.980003,74.650002,75.430000,58.473660,12484300
2005-04-27,75.599998,77.180000,75.500000,77.050003,59.729473,11631400
2005-04-28,77.050003,77.110001,75.650002,75.910004,58.845749,8629200
2005-04-29,77.050003,77.080002,75.910004,76.379997,59.210075,8147700
2005-05-02,76.879997,77.290001,76.029999,76.510002,59.310886,7232500
2005-05-03,76.779999,76.959999,75.930000,76.470001,59.279854,6196300
2005-05-04,76.599998,77.199997,76.500000,77.080002,59.752773,5512300
2005-05-05,78.000000,78.110001,75.330002,75.500000,58.527939,12371800
2005-05-06,75.559998,75.919998,74.970001,75.260002,58.496834,7750300
2005-05-09,75.260002,75.459999,74.709999,74.980003,58.279175,5616700
2005-05-10,74.750000,74.760002,73.040001,73.300003,56.973392,7982200
2005-05-11,73.629997,73.690002,72.510002,73.279999,56.957848,6915700
2005-05-12,73.529999,73.800003,72.500000,72.620003,56.444859,6061900
2005-05-13,72.529999,73.860001,72.519997,73.160004,56.864574,7150600
2005-05-16,73.089996,74.489998,73.089996,74.339996,57.781731,5501500
2005-05-17,73.930000,74.430000,73.330002,74.290001,57.742889,5135600
2005-05-18,75.000000,76.820000,74.690002,76.360001,59.351810,10309600
2005-05-19,76.500000,77.639999,76.370003,77.160004,59.973618,7030400
2005-05-20,77.279999,77.279999,76.360001,76.410004,59.390705,6329800
2005-05-23,76.300003,76.949997,76.000000,76.510002,59.468395,4759800
2005-05-24,76.139999,76.510002,75.559998,75.809998,58.924316,5660700
2005-05-25,75.419998,76.029999,75.169998,76.000000,59.071995,5483400
2005-05-26,76.449997,77.410004,76.290001,77.139999,59.958096,5832000
2005-05-27,77.110001,77.239998,76.529999,77.099998,59.926979,3163900
2005-05-31,77.300003,77.410004,75.500000,75.550003,58.722267,6419000
2005-06-01,75.570000,77.500000,75.570000,76.839996,59.724892,7380600
2005-06-02,76.750000,77.389999,76.680000,77.349998,60.121323,4025600
2005-06-03,77.059998,77.099998,75.739998,75.790001,58.908764,6149900
2005-06-06,75.800003,75.900002,74.919998,75.000000,58.294754,5978600
2005-06-07,75.000000,76.089996,75.000000,75.040001,58.325840,5226600
2005-06-08,75.040001,75.400002,74.629997,74.800003,58.139294,4280000
2005-06-09,74.580002,75.470001,74.230003,74.930000,58.240337,4423200
2005-06-10,74.750000,75.050003,74.099998,74.769997,58.115974,4895800
2005-06-13,74.500000,75.930000,74.449997,75.050003,58.333603,5715700
2005-06-14,75.050003,75.430000,74.730003,74.889999,58.209248,4314900
2005-06-15,75.699997,76.500000,75.150002,76.300003,59.305195,7103600
2005-06-16,76.400002,77.250000,76.309998,77.050003,59.888142,7840000
2005-06-17,77.699997,77.730003,76.379997,76.389999,59.375141,8593800
2005-06-20,76.029999,76.980003,75.570000,76.550003,59.499493,3745600
2005-06-21,76.699997,77.000000,76.110001,76.410004,59.390705,5339100
2005-06-22,76.830002,77.489998,76.669998,77.230003,60.028042,5646300
2005-06-23,76.809998,76.970001,75.059998,75.410004,58.613422,7766700
2005-06-24,75.169998,75.400002,74.000000,74.010002,57.525253,10792100
2005-06-27,74.010002,74.769997,73.500000,73.879997,57.424225,6489800
2005-06-28,73.830002,75.300003,73.449997,75.300003,58.527939,8188800
2005-06-29,75.260002,75.680000,74.620003,74.730003,58.084877,5519100
2005-06-30,74.800003,75.489998,74.070000,74.199997,57.672916,6127000
2005-07-01,74.300003,75.330002,74.300003,74.669998,58.038219,4353100
2005-07-05,74.379997,74.970001,74.160004,74.790001,58.131519,5181800
2005-07-06,74.800003,76.150002,74.400002,75.809998,58.924316,8009300
2005-07-07,75.150002,77.529999,75.000000,77.379997,60.144608,10757200
2005-07-08,77.379997,79.519997,77.139999,79.300003,61.636978,13440500
2005-07-11,79.400002,79.519997,78.519997,78.959999,61.372715,7186700
2005-07-12,79.199997,80.489998,79.180000,80.040001,62.212158,10945500
2005-07-13,81.160004,81.750000,81.160004,81.449997,63.308083,11340000
2005-07-14,82.000000,82.669998,82.000000,82.419998,64.062012,8546200
2005-07-15,82.430000,82.750000,81.519997,82.379997,64.030937,7644100
2005-07-18,81.989998,83.940002,81.680000,81.809998,63.587921,8705600
2005-07-19,84.720001,85.110001,83.699997,83.699997,65.056938,14149700
2005-07-20,83.199997,84.959999,82.989998,84.599998,65.756508,9323200
2005-07-21,84.599998,84.949997,83.400002,84.400002,65.600998,8265300
2005-07-22,83.980003,84.629997,83.860001,84.440002,65.632126,4570400
2005-07-25,83.980003,84.519997,83.919998,84.199997,65.445580,4457800
2005-07-26,84.150002,84.349998,83.849998,84.120003,65.383369,4542900
2005-07-27,83.800003,84.129997,82.809998,83.870003,65.189079,4862200
2005-07-28,83.550003,83.970001,83.269997,83.800003,65.134651,6189700
2005-07-29,83.300003,83.949997,83.220001,83.459999,64.870407,4330300
2005-08-01,83.000000,83.849998,82.849998,83.430000,64.847061,3664300
2005-08-02,83.269997,83.860001,83.040001,83.309998,64.753754,5380700
2005-08-03,83.309998,84.199997,83.110001,84.059998,65.336754,4256200
2005-08-04,83.750000,83.889999,82.980003,83.120003,64.606133,5249900
2005-08-05,82.750000,83.739998,82.730003,83.360001,64.792656,3714600
2005-08-08,83.410004,83.889999,83.019997,83.360001,64.948494,4424300
2005-08-09,83.400002,83.949997,82.940002,83.500000,65.057556,3793500
2005-08-10,83.650002,84.010002,81.970001,82.019997,63.904453,5402400
2005-08-11,81.930000,82.750000,81.620003,82.660004,64.403091,4570400
2005-08-12,82.150002,82.580002,82.059998,82.190002,64.036919,4378200
2005-08-15,81.900002,82.940002,81.610001,82.500000,64.278427,3431100
2005-08-16,82.070000,82.430000,81.089996,81.300003,63.343483,4407400
2005-08-17,81.400002,81.940002,80.839996,81.300003,63.343483,4853000
2005-08-18,81.099998,82.000000,80.800003,81.150002,63.226604,3713300
2005-08-19,81.360001,83.300003,81.360001,82.760002,64.480980,6481000
2005-08-22,82.750000,83.349998,81.849998,82.599998,64.356346,5157200
2005-08-23,82.699997,83.139999,81.599998,82.029999,63.912243,4000300
2005-08-24,81.529999,82.400002,81.230003,81.320000,63.359066,4417600
2005-08-25,81.449997,81.449997,80.720001,81.099998,63.187649,3606100
2005-08-26,80.809998,81.019997,80.260002,80.379997,62.626656,5029300
2005-08-29,80.000000,81.750000,79.900002,81.339996,63.374619,4025300
2005-08-30,81.000000,81.000000,79.980003,80.540001,62.751335,5674200
2005-08-31,80.349998,80.790001,79.870003,80.620003,62.813648,5400800
2005-09-01,80.160004,80.320000,79.339996,79.540001,61.972214,6390600
2005-09-02,79.500000,80.010002,79.459999,79.459999,61.909885,3680600
2005-09-06,79.699997,81.190002,79.699997,81.019997,63.125313,6305500
2005-09-07,80.699997,81.129997,80.320000,80.980003,63.094173,4116300
2005-09-08,81.279999,81.519997,80.500000,80.800003,62.953911,4277300
2005-09-09,80.860001,81.489998,80.519997,81.440002,63.452553,3982200
2005-09-12,81.029999,82.110001,81.000000,81.480003,63.483723,3692800
2005-09-13,81.489998,81.489998,80.519997,80.750000,62.914928,5040900
2005-09-14,80.750000,81.400002,80.419998,80.480003,62.704594,3887700
2005-09-15,80.430000,80.650002,79.669998,80.010002,62.338390,4864100
2005-09-16,80.379997,80.500000,79.830002,80.330002,62.587719,7624900
2005-09-19,79.739998,79.980003,79.010002,79.430000,61.886494,5148500
2005-09-20,79.269997,79.650002,78.629997,78.699997,61.317703,7122300
2005-09-21,78.000000,78.459999,77.370003,77.559998,60.429520,7126000
2005-09-22,77.559998,78.500000,77.300003,78.209999,60.935959,6870400
2005-09-23,77.699997,78.110001,77.500000,78.000000,60.772316,5434600
2005-09-26,78.309998,78.410004,76.930000,77.410004,60.312645,5433200
2005-09-27,77.169998,78.599998,77.160004,77.989998,60.764549,5499600
2005-09-28,78.059998,79.730003,78.059998,79.500000,61.941040,7747700
2005-09-29,79.250000,80.550003,78.870003,80.360001,62.611080,5899700
2005-09-30,80.019997,80.500000,79.970001,80.220001,62.502033,5536500
2005-10-03,80.220001,80.599998,79.500000,80.449997,62.681217,5297600
2005-10-04,80.650002,81.470001,79.930000,80.110001,62.416313,6365100
2005-10-05,80.110001,80.680000,79.559998,79.820000,62.190369,4998800
2005-10-06,79.820000,80.269997,78.699997,79.699997,62.096878,8130200
2005-10-07,80.250000,81.120003,80.089996,80.500000,62.720154,6130100
2005-10-10,81.239998,82.099998,81.080002,81.250000,63.304504,7882900
2005-10-11,82.250000,83.519997,81.970001,83.190002,64.816032,9781300
2005-10-12,82.750000,82.930000,81.949997,82.190002,64.036919,7580800
2005-10-13,81.699997,83.199997,81.699997,82.199997,64.044693,5530600
2005-10-14,82.599998,82.709999,81.599998,82.349998,64.161568,5573700
2005-10-17,82.360001,82.989998,81.930000,82.589996,64.348549,7964800
2005-10-18,84.330002,84.599998,83.349998,83.480003,65.041969,12045300
2005-10-19,82.410004,84.199997,82.379997,84.169998,65.579590,7502600
2005-10-20,84.000000,84.190002,82.879997,83.169998,64.800468,5752700
2005-10-21,83.080002,84.000000,82.910004,83.330002,64.925125,6020700
2005-10-24,83.150002,83.610001,82.599998,83.470001,65.034203,5482200
2005-10-25,83.080002,83.949997,82.709999,83.360001,64.948494,5393300
2005-10-26,82.970001,83.870003,82.720001,82.889999,64.582275,4270800
2005-10-27,82.529999,82.930000,82.250000,82.309998,64.130379,3705800
2005-10-28,82.320000,82.430000,80.500000,81.419998,63.436974,6941300
2005-10-31,81.510002,82.300003,81.300003,81.879997,63.795353,7531200
2005-11-01,81.849998,82.150002,81.290001,81.589996,63.569408,5653100
2005-11-02,81.199997,81.889999,80.639999,81.059998,63.156479,6447400
2005-11-03,81.550003,83.029999,81.309998,82.870003,64.566704,7690900
2005-11-04,82.910004,83.300003,82.650002,83.000000,64.667992,3831400
2005-11-07,83.099998,83.849998,83.070000,83.610001,65.143280,4455100
2005-11-08,83.410004,83.900002,83.110001,83.150002,64.940201,3798000
2005-11-09,82.709999,83.330002,82.489998,82.839996,64.698090,3936200
2005-11-10,82.699997,84.300003,82.300003,83.989998,65.596260,4732000
2005-11-11,84.199997,84.839996,84.150002,84.550003,66.033607,4841300
2005-11-14,84.250000,85.000000,84.110001,84.360001,65.885223,3915300
2005-11-15,84.029999,85.900002,84.029999,85.529999,66.799011,6830800
2005-11-16,85.449997,86.580002,85.389999,86.540001,67.587761,6694100
2005-11-17,86.180000,86.980003,85.760002,86.889999,67.861145,5293600
2005-11-18,88.000000,88.000000,87.169998,87.769997,68.548409,7985800
2005-11-21,87.599998,87.870003,87.010002,87.290001,68.173538,4807900
2005-11-22,86.879997,88.080002,86.879997,87.989998,68.720253,5786600
2005-11-23,88.120003,89.389999,87.949997,88.800003,69.352867,5399300
2005-11-25,88.949997,89.320000,88.620003,88.800003,69.352867,2199300
2005-11-28,88.800003,89.430000,88.750000,89.110001,69.594963,5197900
2005-11-29,89.180000,89.940002,89.019997,89.099998,69.587166,5147000
2005-11-30,89.050003,89.639999,88.730003,88.900002,69.430969,6021500
2005-12-01,89.150002,89.739998,89.050003,89.209999,69.673073,4668500
2005-12-02,89.000000,89.150002,88.360001,88.650002,69.235725,4730500
2005-12-05,88.400002,88.650002,87.709999,88.430000,69.063881,4023600
2005-12-06,88.559998,89.839996,88.559998,89.139999,69.618393,4871500
2005-12-07,89.000000,89.919998,88.449997,88.720001,69.290382,5284000
2005-12-08,88.570000,88.910004,86.669998,87.500000,68.337555,5787000
2005-12-09,86.800003,87.099998,86.330002,86.970001,67.923630,6461800
2005-12-12,87.010002,87.349998,85.760002,85.959999,67.134819,6044100
2005-12-13,84.500000,84.900002,83.500000,83.709999,65.377563,12545300
2005-12-14,83.650002,83.949997,82.949997,83.129997,64.924576,7161800
2005-12-15,82.879997,83.629997,82.750000,83.529999,65.236961,6155900
2005-12-16,83.889999,84.000000,83.000000,83.370003,65.112030,7398200
2005-12-19,83.230003,83.599998,82.650002,82.760002,64.635620,4985400
2005-12-20,82.949997,83.099998,82.059998,82.480003,64.416946,5276200
2005-12-21,82.459999,84.000000,82.459999,83.120003,64.916794,6846800
2005-12-22,82.610001,83.230003,82.300003,83.220001,64.994858,6573600
2005-12-23,84.000000,84.199997,83.389999,83.480003,65.197952,3616200
2005-12-27,83.480003,84.500000,82.889999,82.989998,64.815254,4377800
2007-03-26,95.000000,95.250000,94.320000,95.000000,75.417816,6729400
2007-03-27,94.709999,95.029999,94.199997,94.730003,75.203461,4695800
2007-03-28,93.900002,95.019997,93.800003,94.260002,74.830345,8128000
2007-03-29,94.660004,95.110001,93.959999,94.570000,75.076454,6851500
2007-03-30,94.239998,94.750000,93.570000,94.260002,74.830345,7638100
2007-04-02,94.510002,95.500000,94.059998,95.209999,75.584518,5883700
2007-04-03,95.449997,96.230003,95.330002,96.099998,76.291077,5730800
2007-04-04,95.800003,96.449997,95.570000,96.209999,76.378418,4276200
2007-04-05,95.980003,96.750000,95.750000,96.519997,76.624496,3307100
2007-04-09,96.430000,96.940002,96.120003,96.620003,76.703873,4850600
2007-04-10,96.400002,96.800003,96.160004,96.459999,76.576866,3596400
2007-04-11,96.510002,96.699997,94.949997,95.160004,75.544853,5936900
2007-04-12,95.029999,95.820000,94.529999,95.669998,75.949707,7085300
2007-04-13,95.750000,95.750000,94.589996,94.930000,75.362236,6027800
2007-04-16,94.989998,96.300003,94.720001,96.180000,76.354584,6865100
2007-04-17,96.300003,97.660004,96.019997,97.120003,77.100822,10264000
2007-04-18,94.800003,95.910004,94.400002,94.800003,75.259041,15871700
2007-04-19,94.500000,94.870003,94.000000,94.290001,74.854172,9445600
2007-04-20,95.019997,95.150002,93.910004,94.580002,75.084396,9340300
2007-04-23,95.160004,95.730003,95.050003,95.209999,75.584518,7247400
2007-04-24,97.230003,99.900002,97.230003,98.489998,78.188408,21450700
2007-04-25,98.739998,101.699997,98.730003,101.459999,80.546188,14827300
2007-04-26,101.000000,101.500000,100.209999,100.900002,80.101662,8608500
2007-04-27,100.300003,101.169998,100.059998,101.169998,80.316010,6141400
2007-04-30,101.110001,103.000000,100.970001,102.209999,81.141647,10050400
2007-05-01,102.059998,103.169998,102.050003,103.169998,81.903740,8670100
2007-05-02,102.800003,103.139999,102.129997,102.220001,81.149582,6820300
2007-05-03,101.750000,103.000000,101.349998,102.800003,81.610023,7302200
2007-05-04,102.750000,103.029999,102.250000,102.959999,81.737030,5464800
2007-05-07,102.760002,103.169998,102.400002,103.160004,81.895813,5620100
2007-05-08,102.419998,103.389999,102.209999,103.290001,82.318192,5965000
2007-05-09,103.930000,104.750000,103.699997,104.379997,83.186867,8408100
2007-05-10,103.820000,105.110001,103.709999,104.680000,83.425972,8959800
2007-05-11,104.690002,105.989998,104.669998,105.980003,84.462021,6026100
2007-05-14,105.809998,106.250000,104.790001,105.570000,84.135284,5732600
2007-05-15,105.400002,105.800003,104.699997,104.830002,83.545525,6104200
2007-05-16,105.099998,105.889999,104.529999,105.870003,84.374374,5613500
2007-05-17,105.610001,106.230003,104.730003,105.309998,83.928078,7706400
2007-05-18,105.839996,108.050003,105.599998,107.989998,86.063904,9857500
2007-05-21,107.669998,108.000000,106.870003,107.040001,85.306801,7512200
2007-05-22,106.949997,107.250000,106.010002,106.699997,85.035835,5313300
2007-05-23,106.800003,107.000000,105.250000,105.580002,84.143242,4396900
2007-05-24,105.449997,105.980003,103.570000,103.949997,82.844170,6926300
2007-05-25,103.900002,105.430000,103.849998,105.180000,83.824448,6123000
2007-05-29,105.570000,106.629997,105.300003,105.910004,84.406227,5420300
2007-05-30,105.400002,107.099998,105.209999,106.930000,85.219147,7401000
2007-05-31,107.260002,107.669998,106.000000,106.599998,84.956131,5097700
2007-06-01,106.620003,107.239998,106.019997,106.540001,84.908310,5289200
2007-06-04,106.500000,106.589996,105.580002,106.230003,84.661278,4569900
2007-06-05,106.550003,106.550003,105.540001,105.839996,84.350464,5244200
2007-06-06,105.500000,105.510002,102.389999,102.410004,81.616867,30770700
2007-06-07,102.459999,103.169998,101.559998,101.800003,81.130730,14384600
2007-06-08,101.800003,103.209999,101.750000,103.070000,82.142883,8216300
2007-06-11,102.870003,104.000000,102.500000,103.220001,82.262405,7903100
2007-06-12,103.110001,103.180000,102.150002,102.339996,81.561089,5578400
2007-06-13,102.849998,103.260002,102.099998,103.120003,82.182716,6437600
2007-06-14,103.099998,104.239998,102.809998,103.849998,82.764511,5165600
2007-06-15,104.220001,105.190002,103.879997,105.089996,83.752739,9432300
2007-06-18,105.269997,105.650002,104.889999,105.330002,83.943993,6359200
2007-06-19,104.930000,106.660004,104.900002,106.500000,84.876434,5754000
2007-06-20,106.500000,107.019997,105.949997,106.000000,84.477966,6541500
2007-06-21,105.769997,107.000000,105.610001,106.599998,84.956131,5587800
2007-06-22,105.959999,106.440002,104.440002,104.440002,83.234695,10808500
2007-06-25,104.730003,105.769997,104.500000,105.099998,83.760674,8476400
2007-06-26,105.099998,106.059998,104.820000,105.330002,83.943993,5229600
2007-06-27,104.750000,105.470001,104.400002,105.430000,84.023682,5403800
2007-06-28,105.519997,106.919998,105.220001,105.949997,84.438126,5430900
2007-06-29,105.959999,106.580002,104.099998,105.250000,83.880234,7018400
2007-07-02,105.389999,105.800003,104.580002,105.010002,83.688972,4701300
2007-07-03,105.500000,107.080002,105.239998,106.580002,84.940186,4217900
2007-07-05,106.309998,108.389999,105.980003,108.050003,86.111740,6670900
2007-07-06,107.790001,109.660004,107.660004,109.029999,86.892746,8977200
2007-07-09,108.730003,109.349998,108.199997,108.970001,86.844955,6046300
2007-07-10,108.550003,109.150002,108.250000,108.629997,86.573959,6209300
2007-07-11,108.300003,109.599998,108.250000,109.099998,86.948540,5887800
2007-07-12,109.349998,109.650002,108.220001,109.279999,87.091995,9544100
2007-07-13,108.750000,109.199997,108.099998,108.599998,86.550049,7124100
2007-07-16,108.570000,110.040001,108.419998,109.660004,87.394852,8864200
2007-07-17,109.660004,111.470001,109.449997,110.769997,88.279465,7619900
2007-07-18,110.250000,111.879997,110.040001,111.080002,88.526550,10154100
2007-07-19,115.000000,116.480003,114.650002,115.860001,92.335999,17281600
2007-07-20,114.849998,115.860001,113.940002,114.809998,91.499199,11706300
2007-07-23,114.879997,116.430000,114.849998,116.379997,92.750435,8040900
2007-07-24,115.320000,117.000000,115.019997,116.169998,92.583061,10499300
2007-07-25,116.190002,118.379997,115.239998,118.099998,94.121208,11340000
2007-07-26,117.010002,118.820000,115.519997,116.529999,92.869965,16822100
2007-07-27,116.620003,117.949997,115.620003,115.620003,92.144707,18138700
2007-07-30,115.000000,115.750000,113.519997,114.519997,91.268082,15095400
2007-07-31,114.720001,114.720001,110.019997,110.650002,88.183861,17816200
2007-08-01,110.389999,112.730003,110.059998,112.040001,89.291611,12390300
2007-08-02,112.099998,114.050003,111.500000,113.230003,90.240005,11318900
2007-08-03,113.239998,114.180000,111.699997,111.889999,89.172058,9571300
2007-08-06,111.970001,113.889999,111.699997,113.889999,90.765999,7245500
2007-08-07,113.019997,114.169998,112.250000,113.529999,90.479095,8021400
2007-08-08,114.300003,114.599998,112.260002,112.980003,90.359123,7681400
2007-08-09,110.769997,114.489998,110.730003,110.730003,88.559608,9086000
2007-08-10,109.750000,113.500000,109.699997,112.639999,90.087204,9592200
2007-08-13,112.989998,113.949997,112.309998,112.709999,90.143173,6135500
2007-08-14,112.830002,113.150002,111.739998,112.050003,89.615326,5615600
2007-08-15,111.000000,112.849998,109.910004,111.230003,88.959496,11640200
2007-08-16,110.980003,111.419998,103.699997,109.690002,87.727844,16723000
2007-08-17,111.870003,112.669998,108.660004,110.900002,88.695557,15274600
2007-08-20,110.900002,111.099998,109.129997,109.220001,87.351944,9839800
2007-08-21,108.900002,110.110001,108.080002,109.040001,87.207970,8458500
2007-08-22,110.089996,110.500000,109.150002,110.000000,87.975769,6329700
2007-08-23,110.400002,111.680000,110.010002,111.449997,89.135452,8271000
2007-08-24,111.449997,113.250000,110.809998,113.239998,90.567062,7058700
2007-08-27,113.000000,113.849998,112.800003,113.440002,90.727028,4921800
2007-08-28,112.900002,113.589996,111.629997,112.000000,89.575333,6006600
2007-08-29,112.879997,114.980003,112.070000,114.570000,91.630753,7049800
2007-08-30,113.620003,116.000000,113.620003,115.370003,92.270592,7756100
2007-08-31,115.989998,117.349998,115.550003,116.690002,93.326294,6883600
2007-09-04,116.339996,118.889999,116.150002,118.190002,94.525970,8070500
2007-09-05,117.480003,118.150002,116.550003,117.879997,94.278038,6555500
2007-09-06,117.919998,118.750000,116.239998,117.620003,94.070107,6778600
2007-09-07,116.199997,116.970001,115.330002,115.550003,92.414551,7511700
2007-09-10,116.150002,117.500000,115.320000,115.800003,92.614487,6118300
2007-09-11,116.349998,117.779999,116.040001,117.349998,93.854141,8098700
2007-09-12,116.949997,117.400002,115.690002,116.000000,92.774422,6287200
2007-09-13,116.300003,117.000000,115.739998,115.949997,92.734436,4802700
2007-09-14,115.050003,116.000000,114.650002,115.129997,92.078644,6904400
2007-09-17,114.699997,115.250000,114.300003,114.519997,91.590797,5022400
2007-09-18,115.000000,116.779999,114.830002,116.629997,93.278320,7839500
2007-09-19,116.900002,117.190002,115.779999,116.669998,93.310326,10311200
2007-09-20,116.269997,117.650002,116.199997,116.860001,93.462265,5806400
2007-09-21,117.889999,118.099998,116.349998,116.779999,93.398285,9097300
2007-09-24,116.900002,117.430000,115.849998,116.250000,92.974396,5734300
2007-09-25,116.019997,117.589996,115.790001,116.510002,93.182335,7045200
2007-09-26,116.940002,118.080002,116.750000,117.300003,93.814156,6695200
2007-09-27,117.500000,118.209999,117.040001,117.709999,94.142067,5834500
2007-09-28,117.139999,118.500000,117.099998,117.800003,94.214066,7720200
2007-10-01,117.610001,119.500000,117.500000,119.029999,95.197762,6777300
2007-10-02,119.309998,119.599998,118.139999,118.360001,94.661942,6911500
2007-10-03,117.650002,117.839996,116.279999,116.400002,93.094353,7914100
2007-10-04,116.199997,116.750000,115.000000,115.690002,92.526535,6177500
2007-10-05,116.169998,116.709999,115.470001,116.300003,93.014374,5749400
2007-10-08,116.099998,118.230003,115.879997,117.769997,94.190048,4822900
2007-10-09,117.849998,118.500000,116.419998,118.300003,94.613953,5670600
